ccdc_id,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-2-all,mc-I-3-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all
VIMBAW,3.348900,33.379200,59.584800,74.664000,676.000000,1092.000000,1976.000000,2496.000000,12.000000,16.000000,108.000000,216.000000,312.000000,1.562500,5.625000,11.450000,15.400000,390.669900,940.575200,1804.121600,2452.204000,2128.000000,5672.000000,10374.000000,13672.000000,63.000000,144.000000,270.000000,364.000000,414.000000,1140.000000,2022.000000,2772.000000,26.162300,72.760800,131.035000,177.875600,-7.260000,-10.600000,-11.520000,114.000000,236.000000,320.000000,18.000000,36.000000,44.000000,3.000000,5.840000,7.680000
VISCAD,3.348900,33.379200,59.584800,72.102000,676.000000,1092.000000,1976.000000,1976.000000,12.000000,16.000000,108.000000,216.000000,240.000000,1.562500,5.625000,11.450000,13.400000,606.774300,1426.923200,2487.881600,3528.544000,3112.000000,7856.000000,13686.000000,16856.000000,95.000000,216.000000,374.000000,532.000000,590.000000,1612.000000,2766.000000,3540.000000,41.247100,110.220800,188.541400,247.948400,-7.260000,-10.600000,-10.120000,114.000000,236.000000,340.000000,18.000000,36.000000,56.000000,3.000000,5.840000,9.280000
VOJPAM,3.348900,33.379200,61.378200,90.914400,676.000000,1092.000000,2028.000000,2340.000000,12.000000,18.000000,108.000000,180.000000,216.000000,1.562500,5.625000,11.400000,14.025000,710.622300,1585.818000,2883.552000,3832.096800,2992.000000,7476.000000,11946.000000,14556.000000,115.000000,240.000000,450.000000,612.000000,690.000000,1812.000000,2634.000000,3036.000000,41.063500,107.822400,176.610600,222.404400,-7.260000,-11.580000,-16.740000,114.000000,234.000000,378.000000,18.000000,42.000000,72.000000,3.000000,5.880000,11.280000
VUJRIC,3.348900,33.379200,61.378200,93.330000,676.000000,1092.000000,2028.000000,3120.000000,12.000000,20.000000,108.000000,216.000000,396.000000,1.562500,5.625000,11.400000,19.250000,525.608100,1240.089600,2361.231600,3149.130000,2458.000000,6516.000000,12018.000000,17124.000000,87.000000,192.000000,366.000000,460.000000,558.000000,1476.000000,2502.000000,3624.000000,33.035100,91.180800,160.601400,224.184400,-7.260000,-11.580000,-14.400000,114.000000,234.000000,400.000000,18.000000,36.000000,54.000000,3.000000,5.880000,9.600000
WAHKEX,3.348900,33.379200,51.331500,78.342300,676.000000,1092.000000,1716.000000,2158.000000,11.000000,18.000000,102.000000,204.000000,198.000000,1.562500,5.625000,10.587500,13.450000,305.463800,696.098400,1351.350800,2045.127600,2258.000000,4884.000000,8232.000000,11102.000000,50.000000,110.000000,206.000000,322.000000,316.000000,888.000000,1590.000000,2164.000000,22.207200,57.465400,101.254200,148.801400,-7.260000,-7.920000,-9.870000,114.000000,220.000000,385.000000,19.000000,32.000000,75.000000,3.000000,5.280000,11.740000
WAHKEX01,3.348900,33.379200,51.331500,78.342300,676.000000,1092.000000,1716.000000,2158.000000,11.000000,18.000000,102.000000,204.000000,198.000000,1.562500,5.625000,10.587500,13.450000,305.463800,696.098400,1351.350800,2045.127600,2258.000000,4884.000000,8232.000000,11102.000000,50.000000,110.000000,206.000000,322.000000,316.000000,888.000000,1590.000000,2164.000000,22.207200,57.465400,101.254200,148.801400,-7.260000,-7.920000,-9.870000,114.000000,220.000000,385.000000,19.000000,32.000000,75.000000,3.000000,5.280000,11.740000
WATJEJ,3.348900,33.379200,46.665000,62.769000,676.000000,1092.000000,1560.000000,3120.000000,10.000000,14.000000,96.000000,168.000000,180.000000,1.562500,5.625000,9.625000,12.450000,480.428500,1082.168400,1848.818000,2538.614000,4822.000000,7056.000000,10686.000000,14864.000000,79.000000,172.000000,286.000000,404.000000,458.000000,1204.000000,1900.000000,2316.000000,36.363700,89.759200,142.233000,185.251200,-7.260000,-7.200000,-8.680000,114.000000,200.000000,244.000000,20.000000,32.000000,54.000000,3.000000,4.800000,7.540000
WATJEJ01,3.348900,33.379200,46.665000,62.769000,676.000000,1092.000000,1560.000000,3120.000000,10.000000,14.000000,96.000000,168.000000,180.000000,1.562500,5.625000,9.625000,12.450000,480.428500,1082.168400,1848.818000,2538.614000,4822.000000,7056.000000,10686.000000,14864.000000,79.000000,172.000000,286.000000,404.000000,458.000000,1204.000000,1900.000000,2316.000000,36.363700,89.759200,142.233000,185.251200,-7.260000,-7.200000,-8.680000,114.000000,200.000000,244.000000,20.000000,32.000000,54.000000,3.000000,4.800000,7.540000
WEKJED,3.348900,33.379200,62.769000,68.259000,676.000000,1092.000000,1664.000000,1196.000000,14.000000,16.000000,120.000000,228.000000,180.000000,1.562500,5.625000,11.475000,10.400000,301.683500,704.212400,1410.872000,2124.198000,1644.000000,4352.000000,7530.000000,8488.000000,51.000000,112.000000,222.000000,336.000000,334.000000,944.000000,1676.000000,2252.000000,19.169100,54.156800,99.665400,138.280800,-7.260000,-8.680000,-8.020000,114.000000,300.000000,370.000000,16.000000,46.000000,66.000000,3.000000,8.320000,11.680000
WEKJIH,3.348900,33.379200,64.050000,92.415000,676.000000,1092.000000,1924.000000,1352.000000,14.000000,22.000000,120.000000,264.000000,216.000000,1.562500,5.625000,12.475000,13.175000,334.048500,775.788400,1558.420000,2328.920000,1720.000000,4564.000000,8286.000000,9744.000000,57.000000,124.000000,246.000000,372.000000,370.000000,1040.000000,1868.000000,2648.000000,20.902500,58.775600,108.462200,157.308400,-7.260000,-9.380000,-10.240000,114.000000,290.000000,520.000000,16.000000,40.000000,96.000000,3.000000,7.520000,16.960000
WIDGEW,3.348900,33.379200,48.458400,64.159800,676.000000,1092.000000,1612.000000,2444.000000,10.000000,14.000000,96.000000,168.000000,216.000000,1.562500,5.625000,9.575000,13.100000,298.084500,690.683800,1319.345600,1879.102600,2316.000000,5044.000000,8378.000000,11540.000000,47.000000,106.000000,194.000000,282.000000,300.000000,830.000000,1448.000000,1930.000000,22.191700,57.405400,99.820600,138.905400,-7.260000,-8.180000,-9.440000,114.000000,198.000000,270.000000,20.000000,32.000000,48.000000,3.000000,4.840000,7.020000
WIDGIA,3.348900,33.379200,48.458400,65.440800,676.000000,1092.000000,1612.000000,2704.000000,10.000000,14.000000,96.000000,168.000000,252.000000,1.562500,5.625000,9.575000,14.100000,362.814500,832.463800,1585.797600,2202.198600,2468.000000,5428.000000,9066.000000,13052.000000,59.000000,130.000000,242.000000,330.000000,372.000000,998.000000,1688.000000,2362.000000,25.658500,66.707000,114.807800,161.683000,-7.260000,-8.180000,-10.140000,114.000000,198.000000,260.000000,20.000000,32.000000,42.000000,3.000000,4.840000,6.220000
WIDGOG,3.348900,33.379200,48.458400,67.124400,676.000000,1092.000000,1612.000000,2236.000000,10.000000,14.000000,96.000000,168.000000,264.000000,1.562500,5.625000,9.575000,13.425000,399.473100,899.171800,1654.367600,2267.581800,2224.000000,5548.000000,9154.000000,12452.000000,63.000000,138.000000,250.000000,338.000000,388.000000,1030.000000,1720.000000,2410.000000,27.013500,70.495400,118.619400,164.953000,-7.260000,-8.180000,-11.060000,114.000000,198.000000,278.000000,20.000000,32.000000,40.000000,3.000000,4.840000,6.760000
WIFZUG,3.348900,33.379200,46.665000,78.982800,676.000000,1092.000000,1560.000000,2288.000000,10.000000,18.000000,96.000000,168.000000,204.000000,1.562500,5.625000,9.625000,13.950000,636.206300,1418.054400,2362.910800,3268.389600,3470.000000,7680.000000,11390.000000,14560.000000,107.000000,228.000000,374.000000,536.000000,602.000000,1560.000000,2380.000000,2952.000000,45.058500,112.674400,174.340200,228.040400,-7.260000,-7.200000,-10.220000,114.000000,200.000000,380.000000,20.000000,32.000000,74.000000,3.000000,4.800000,11.340000
WIGBAP,3.348900,33.379200,46.665000,78.982800,676.000000,1092.000000,1560.000000,2288.000000,10.000000,18.000000,96.000000,168.000000,204.000000,1.562500,5.625000,9.625000,13.950000,636.206300,1418.054400,2362.910800,3268.389600,3470.000000,7680.000000,11390.000000,14560.000000,107.000000,228.000000,374.000000,536.000000,602.000000,1560.000000,2380.000000,2952.000000,45.058500,112.674400,174.340200,228.040400,-7.260000,-7.200000,-10.220000,114.000000,200.000000,380.000000,20.000000,32.000000,74.000000,3.000000,4.800000,11.340000
XADFEN,3.348900,33.379200,55.998000,78.433800,676.000000,1092.000000,1872.000000,2392.000000,12.000000,16.000000,108.000000,216.000000,252.000000,1.562500,5.625000,11.550000,14.250000,366.813900,871.242800,1635.296800,2256.916000,2152.000000,5600.000000,10018.000000,13212.000000,57.000000,132.000000,242.000000,336.000000,374.000000,1036.000000,1838.000000,2488.000000,25.281700,69.342000,123.767400,168.623200,-7.260000,-8.640000,-13.580000,114.000000,240.000000,324.000000,18.000000,36.000000,54.000000,3.000000,5.760000,8.600000
XAMNII,3.348900,33.379200,61.378200,89.487000,676.000000,1092.000000,2028.000000,2340.000000,12.000000,20.000000,108.000000,216.000000,300.000000,1.562500,5.625000,11.400000,16.250000,341.098100,837.189600,1642.131600,2327.418000,2004.000000,5388.000000,10038.000000,12744.000000,53.000000,124.000000,234.000000,340.000000,358.000000,1024.000000,1890.000000,2544.000000,22.908500,64.415600,118.969800,162.600400,-7.260000,-11.580000,-12.300000,114.000000,234.000000,430.000000,18.000000,36.000000,70.000000,3.000000,5.880000,12.000000
XAMNII01,3.348900,33.379200,61.378200,89.487000,676.000000,1092.000000,2028.000000,2340.000000,12.000000,20.000000,108.000000,216.000000,300.000000,1.562500,5.625000,11.400000,16.250000,341.098100,837.189600,1642.131600,2327.418000,2004.000000,5388.000000,10038.000000,12744.000000,53.000000,124.000000,234.000000,340.000000,358.000000,1024.000000,1890.000000,2544.000000,22.908500,64.415600,118.969800,162.600400,-7.260000,-11.580000,-12.300000,114.000000,234.000000,430.000000,18.000000,36.000000,70.000000,3.000000,5.880000,12.000000
XECMIB01,3.348900,33.379200,46.665000,62.878800,676.000000,1092.000000,1560.000000,2184.000000,10.000000,14.000000,96.000000,168.000000,180.000000,1.562500,5.625000,9.625000,12.100000,571.476300,1302.284400,2236.782800,3106.933600,3318.000000,7440.000000,11526.000000,14728.000000,95.000000,208.000000,350.000000,500.000000,558.000000,1476.000000,2356.000000,2940.000000,41.591700,105.744400,169.902600,223.037600,-7.260000,-7.200000,-8.740000,114.000000,200.000000,280.000000,20.000000,32.000000,54.000000,3.000000,4.800000,7.820000
XECMIB02,3.348900,33.379200,46.665000,62.878800,676.000000,1092.000000,1560.000000,2184.000000,10.000000,14.000000,96.000000,168.000000,180.000000,1.562500,5.625000,9.625000,12.100000,571.476300,1302.284400,2236.782800,3106.933600,3318.000000,7440.000000,11526.000000,14728.000000,95.000000,208.000000,350.000000,500.000000,558.000000,1476.000000,2356.000000,2940.000000,41.591700,105.744400,169.902600,223.037600,-7.260000,-7.200000,-8.740000,114.000000,200.000000,280.000000,20.000000,32.000000,54.000000,3.000000,4.800000,7.820000
XECNAU,3.348900,33.379200,46.665000,62.878800,676.000000,1092.000000,1560.000000,2184.000000,10.000000,14.000000,96.000000,168.000000,180.000000,1.562500,5.625000,9.625000,12.100000,491.692700,1103.426800,1879.170800,2596.065600,3074.000000,6724.000000,10326.000000,13200.000000,79.000000,172.000000,286.000000,404.000000,458.000000,1204.000000,1900.000000,2316.000000,35.631700,89.083200,141.443400,183.940000,-7.260000,-7.200000,-8.740000,114.000000,200.000000,280.000000,20.000000,32.000000,54.000000,3.000000,4.800000,7.820000
XECNAU01,3.348900,33.379200,46.665000,62.878800,676.000000,1092.000000,1560.000000,2184.000000,10.000000,14.000000,96.000000,168.000000,180.000000,1.562500,5.625000,9.625000,12.100000,491.692700,1103.426800,1879.170800,2596.065600,3074.000000,6724.000000,10326.000000,13200.000000,79.000000,172.000000,286.000000,404.000000,458.000000,1204.000000,1900.000000,2316.000000,35.631700,89.083200,141.443400,183.940000,-7.260000,-7.200000,-8.740000,114.000000,200.000000,280.000000,20.000000,32.000000,54.000000,3.000000,4.800000,7.820000
XEFDER02,3.348900,33.379200,61.378200,93.330000,676.000000,1092.000000,2028.000000,3120.000000,12.000000,20.000000,108.000000,216.000000,408.000000,1.562500,5.625000,11.400000,19.250000,535.288100,1262.529600,2441.487600,3296.706000,2460.000000,6540.000000,12102.000000,17280.000000,89.000000,196.000000,378.000000,484.000000,574.000000,1528.000000,2610.000000,3840.000000,33.308900,92.320400,163.931400,230.933200,-7.260000,-11.580000,-14.400000,114.000000,234.000000,400.000000,18.000000,36.000000,52.000000,3.000000,5.880000,9.600000
XEFDER06,3.348900,33.379200,61.378200,93.330000,676.000000,1092.000000,2028.000000,3120.000000,12.000000,20.000000,108.000000,216.000000,408.000000,1.562500,5.625000,11.400000,19.250000,535.288100,1262.529600,2441.487600,3296.706000,2460.000000,6540.000000,12102.000000,17280.000000,89.000000,196.000000,378.000000,484.000000,574.000000,1528.000000,2610.000000,3840.000000,33.308900,92.320400,163.931400,230.933200,-7.260000,-11.580000,-14.400000,114.000000,234.000000,400.000000,18.000000,36.000000,52.000000,3.000000,5.880000,9.600000
XENBEX06,3.348900,33.379200,59.584800,72.102000,676.000000,1092.000000,1976.000000,1976.000000,12.000000,16.000000,108.000000,216.000000,240.000000,1.562500,5.625000,11.450000,13.400000,325.939900,798.795200,1533.710400,2146.815200,1976.000000,5288.000000,9766.000000,11808.000000,51.000000,120.000000,222.000000,316.000000,342.000000,972.000000,1782.000000,2316.000000,22.695500,63.459200,115.982200,154.144400,-7.260000,-10.600000,-10.120000,114.000000,236.000000,340.000000,18.000000,36.000000,56.000000,3.000000,5.840000,9.280000
XENBEX07,3.348900,33.379200,59.584800,72.102000,676.000000,1092.000000,1976.000000,1976.000000,12.000000,16.000000,108.000000,216.000000,240.000000,1.562500,5.625000,11.450000,13.400000,325.939900,798.795200,1533.710400,2146.815200,1976.000000,5288.000000,9766.000000,11808.000000,51.000000,120.000000,222.000000,316.000000,342.000000,972.000000,1782.000000,2316.000000,22.695500,63.459200,115.982200,154.144400,-7.260000,-10.600000,-10.120000,114.000000,236.000000,340.000000,18.000000,36.000000,56.000000,3.000000,5.840000,9.280000
XEVYUS,3.348900,33.379200,61.378200,89.487000,676.000000,1092.000000,2028.000000,2340.000000,12.000000,20.000000,108.000000,216.000000,300.000000,1.562500,5.625000,11.400000,16.250000,341.098100,837.189600,1642.131600,2327.418000,2004.000000,5388.000000,10038.000000,12744.000000,53.000000,124.000000,234.000000,340.000000,358.000000,1024.000000,1890.000000,2544.000000,22.908500,64.415600,118.969800,162.600400,-7.260000,-11.580000,-12.300000,114.000000,234.000000,430.000000,18.000000,36.000000,70.000000,3.000000,5.880000,12.000000
XOCFIF,3.348900,33.379200,59.584800,72.102000,676.000000,1092.000000,1976.000000,1976.000000,12.000000,16.000000,108.000000,216.000000,240.000000,1.562500,5.625000,11.450000,13.400000,551.049900,1281.255200,2281.417200,3053.421200,3348.000000,7832.000000,13722.000000,15584.000000,87.000000,196.000000,342.000000,460.000000,538.000000,1444.000000,2402.000000,2988.000000,39.342900,102.544400,173.363800,220.435200,-7.260000,-10.600000,-10.120000,114.000000,236.000000,340.000000,18.000000,36.000000,56.000000,3.000000,5.840000,9.280000
XODCEB,3.348900,33.379200,57.791400,75.176400,676.000000,1092.000000,1924.000000,2288.000000,12.000000,16.000000,108.000000,216.000000,252.000000,1.562500,5.625000,11.500000,14.350000,504.389900,1216.470800,2208.807200,3055.045200,2706.000000,7088.000000,12478.000000,15724.000000,81.000000,188.000000,334.000000,468.000000,522.000000,1440.000000,2502.000000,3200.000000,35.922500,97.708400,170.254200,222.202800,-7.260000,-9.620000,-11.800000,114.000000,238.000000,328.000000,18.000000,36.000000,54.000000,3.000000,5.800000,8.520000
XUGGEO,3.348900,33.379200,54.717000,69.540000,676.000000,1092.000000,1612.000000,2912.000000,12.000000,16.000000,108.000000,204.000000,180.000000,1.562500,5.625000,10.550000,12.375000,318.013500,729.480400,1474.156000,2329.117000,4026.000000,5284.000000,8578.000000,12410.000000,53.000000,116.000000,230.000000,376.000000,346.000000,1000.000000,1798.000000,2362.000000,22.772300,58.991200,106.673800,154.718800,-7.260000,-7.940000,-8.720000,114.000000,250.000000,304.000000,18.000000,38.000000,66.000000,3.000000,6.560000,10.100000
XUGGEO01,3.348900,33.379200,54.717000,69.540000,676.000000,1092.000000,1612.000000,2912.000000,12.000000,16.000000,108.000000,204.000000,180.000000,1.562500,5.625000,10.550000,12.375000,318.013500,729.480400,1474.156000,2329.117000,4026.000000,5284.000000,8578.000000,12410.000000,53.000000,116.000000,230.000000,376.000000,346.000000,1000.000000,1798.000000,2362.000000,22.772300,58.991200,106.673800,154.718800,-7.260000,-7.940000,-8.720000,114.000000,250.000000,304.000000,18.000000,38.000000,66.000000,3.000000,6.560000,10.100000
XUGGEO02,3.348900,33.379200,54.717000,69.540000,676.000000,1092.000000,1612.000000,2912.000000,12.000000,16.000000,108.000000,204.000000,180.000000,1.562500,5.625000,10.550000,12.375000,318.013500,729.480400,1474.156000,2329.117000,4026.000000,5284.000000,8578.000000,12410.000000,53.000000,116.000000,230.000000,376.000000,346.000000,1000.000000,1798.000000,2362.000000,22.772300,58.991200,106.673800,154.718800,-7.260000,-7.940000,-8.720000,114.000000,250.000000,304.000000,18.000000,38.000000,66.000000,3.000000,6.560000,10.100000
XUGGEO03,3.348900,33.379200,54.717000,69.540000,676.000000,1092.000000,1612.000000,2912.000000,12.000000,16.000000,108.000000,204.000000,180.000000,1.562500,5.625000,10.550000,12.375000,318.013500,729.480400,1474.156000,2329.117000,4026.000000,5284.000000,8578.000000,12410.000000,53.000000,116.000000,230.000000,376.000000,346.000000,1000.000000,1798.000000,2362.000000,22.772300,58.991200,106.673800,154.718800,-7.260000,-7.940000,-8.720000,114.000000,250.000000,304.000000,18.000000,38.000000,66.000000,3.000000,6.560000,10.100000
XUGGIS,3.348900,33.379200,54.717000,69.540000,676.000000,1092.000000,1612.000000,2912.000000,12.000000,16.000000,108.000000,204.000000,180.000000,1.562500,5.625000,10.550000,12.375000,318.013500,729.480400,1474.156000,2329.117000,4026.000000,5284.000000,8578.000000,12410.000000,53.000000,116.000000,230.000000,376.000000,346.000000,1000.000000,1798.000000,2362.000000,22.772300,58.991200,106.673800,154.718800,-7.260000,-7.940000,-8.720000,114.000000,250.000000,304.000000,18.000000,38.000000,66.000000,3.000000,6.560000,10.100000
XUGGIS01,3.348900,33.379200,54.717000,69.540000,676.000000,1092.000000,1612.000000,2912.000000,12.000000,16.000000,108.000000,204.000000,180.000000,1.562500,5.625000,10.550000,12.375000,318.013500,729.480400,1474.156000,2329.117000,4026.000000,5284.000000,8578.000000,12410.000000,53.000000,116.000000,230.000000,376.000000,346.000000,1000.000000,1798.000000,2362.000000,22.772300,58.991200,106.673800,154.718800,-7.260000,-7.940000,-8.720000,114.000000,250.000000,304.000000,18.000000,38.000000,66.000000,3.000000,6.560000,10.100000
