ccdc_id,misc-dent-ax,misc-dent-eq,f-chi-0-ax,f-chi-1-ax,f-chi-2-ax,f-chi-3-ax,f-Z-0-ax,f-Z-1-ax,f-Z-2-ax,f-Z-3-ax,f-I-0-ax,f-I-1-ax,f-I-2-ax,f-I-3-ax,f-T-0-ax,f-T-1-ax,f-T-2-ax,f-T-3-ax,f-S-0-ax,f-S-1-ax,f-S-2-ax,f-S-3-ax,f-chi-0-eq,f-chi-1-eq,f-chi-2-eq,f-chi-3-eq,f-Z-0-eq,f-Z-1-eq,f-Z-2-eq,f-Z-3-eq,f-I-0-eq,f-I-1-eq,f-I-2-eq,f-I-3-eq,f-T-0-eq,f-T-1-eq,f-T-2-eq,f-T-3-eq,f-S-0-eq,f-S-1-eq,f-S-2-eq,f-S-3-eq,lc-chi-0-ax,lc-chi-1-ax,lc-chi-2-ax,lc-chi-3-ax,lc-Z-0-ax,lc-Z-1-ax,lc-Z-2-ax,lc-Z-3-ax,lc-I-1-ax,lc-I-2-ax,lc-I-3-ax,lc-T-0-ax,lc-T-1-ax,lc-T-2-ax,lc-T-3-ax,lc-S-0-ax,lc-S-1-ax,lc-S-2-ax,lc-S-3-ax,lc-chi-0-eq,lc-chi-1-eq,lc-chi-2-eq,lc-chi-3-eq,lc-Z-0-eq,lc-Z-1-eq,lc-Z-2-eq,lc-Z-3-eq,lc-I-1-eq,lc-I-2-eq,lc-I-3-eq,lc-T-0-eq,lc-T-1-eq,lc-T-2-eq,lc-T-3-eq,lc-S-0-eq,lc-S-1-eq,lc-S-2-eq,lc-S-3-eq,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-2-all,mc-I-3-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,D_lc-chi-1-ax,D_lc-chi-2-ax,D_lc-chi-3-ax,D_lc-Z-1-ax,D_lc-Z-2-ax,D_lc-Z-3-ax,D_lc-T-1-ax,D_lc-T-2-ax,D_lc-T-3-ax,D_lc-S-1-ax,D_lc-S-2-ax,D_lc-S-3-ax,D_lc-chi-1-eq,D_lc-chi-2-eq,D_lc-chi-3-eq,D_lc-Z-1-eq,D_lc-Z-2-eq,D_lc-Z-3-eq,D_lc-T-1-eq,D_lc-T-2-eq,D_lc-T-3-eq,D_lc-S-1-eq,D_lc-S-2-eq,D_lc-S-3-eq,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,ion_1,ion_2,ion_3,ion_4,ion_5,ion_6,ion_7,ion_8,ion_9,ion_10,ion_11,ion_12,ion_13,ion_14,ion_15,ion_16,ion_17,ion_18,ion_19,ion_20,ion_21,ion_22,ion_23,ion_24,ion_25,ion_26,ion_27,ion_28,ion_29,ion_30,ion_31,solv_1,solv_2,solv_3,solv_4,solv_5,solv_6,solv_7,solv_8,solv_9,solv_10,solv_11,solv_12,solv_13,solv_14,solv_15,solv_16,solv_17,solv_18,solv_19,solv_20,solv_21
VASYOF,1.0,4.0,22.4005,28.662,15.6864,0.0,341.0,276.0,224.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,2.1958,2.7258,1.53,0.0,295.3046,661.855,1046.9808,1269.1162,1106.0,2620.0,3720.0,3814.0,48.0,102.0,164.0,200.0,266.0,654.0,908.0,994.0,19.1568,47.7566,70.1156,78.992,9.2416,7.752,7.8432,0.0,49.0,42.0,112.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.5625,0.5775,0.765,0.0,9.2416,15.504,31.9656,44.0648,49.0,84.0,157.5,150.5,2.0,4.0,6.0,4.0,12.0,22.0,23.0,0.5625,1.155,2.145,2.5575,3.3489,33.3792,46.665,65.9532,676.0,1092.0,1560.0,2496.0,10.0,14.0,96.0,168.0,204.0,1.5625,5.625,9.625,13.05,343.4545,785.9374,1448.9316,2064.7154,2464.0,5356.0,8758.0,12404.0,55.0,122.0,218.0,314.0,340.0,918.0,1552.0,2106.0,25.1109,64.4582,109.3006,154.787,0.49,0.46,0.0,1.0,-9.0,0.0,-1.0,0.0,0.0,-0.02,-0.27,0.0,0.98,1.645,3.745,2.0,5.5,20.5,-2.0,-3.0,0.5,-0.04,0.14,1.09,-7.26,-7.2,-10.42,114.0,200.0,268.0,20.0,32.0,50.0,3.0,4.8,7.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VASYUL,1.0,4.0,22.4005,28.662,15.6864,0.0,341.0,276.0,224.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,2.1958,2.7258,1.53,0.0,295.3046,661.855,1046.9808,1270.9782,1106.0,2620.0,3720.0,3954.0,48.0,102.0,164.0,200.0,266.0,654.0,908.0,1006.0,19.1568,47.7566,70.1156,79.568,9.2416,7.752,7.8432,0.0,49.0,42.0,112.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.5625,0.5775,0.765,0.0,9.2416,15.504,31.9656,44.5968,49.0,84.0,157.5,168.0,2.0,4.0,6.0,4.0,12.0,22.0,26.0,0.5625,1.155,2.145,2.7075,3.3489,33.3792,46.665,65.9532,676.0,1092.0,1560.0,2496.0,10.0,14.0,96.0,168.0,204.0,1.5625,5.625,9.625,13.05,343.4545,785.9374,1448.9316,2066.5774,2464.0,5356.0,8758.0,12544.0,55.0,122.0,218.0,314.0,340.0,918.0,1552.0,2130.0,25.1109,64.4582,109.3006,155.363,0.49,0.46,0.0,1.0,-9.0,0.0,-1.0,0.0,0.0,-0.02,-0.27,0.0,0.98,1.645,3.57,2.0,5.5,18.0,-2.0,-3.0,-1.0,-0.04,0.14,0.89,-7.26,-7.2,-10.42,114.0,200.0,268.0,20.0,32.0,50.0,3.0,4.8,7.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VASYUL01,1.0,4.0,22.4005,28.662,15.6864,0.0,341.0,276.0,224.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,2.1958,2.7258,1.53,0.0,295.3046,661.855,1046.9808,1270.9782,1106.0,2620.0,3720.0,3954.0,48.0,102.0,164.0,200.0,266.0,654.0,908.0,1006.0,19.1568,47.7566,70.1156,79.568,9.2416,7.752,7.8432,0.0,49.0,42.0,112.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.5625,0.5775,0.765,0.0,9.2416,15.504,31.9656,44.5968,49.0,84.0,157.5,168.0,2.0,4.0,6.0,4.0,12.0,22.0,26.0,0.5625,1.155,2.145,2.7075,3.3489,33.3792,46.665,65.9532,676.0,1092.0,1560.0,2496.0,10.0,14.0,96.0,168.0,204.0,1.5625,5.625,9.625,13.05,343.4545,785.9374,1448.9316,2066.5774,2464.0,5356.0,8758.0,12544.0,55.0,122.0,218.0,314.0,340.0,918.0,1552.0,2130.0,25.1109,64.4582,109.3006,155.363,0.49,0.46,0.0,1.0,-9.0,0.0,-1.0,0.0,0.0,-0.02,-0.27,0.0,0.98,1.645,3.57,2.0,5.5,18.0,-2.0,-3.0,-1.0,-0.04,0.14,0.89,-7.26,-7.2,-10.42,114.0,200.0,268.0,20.0,32.0,50.0,3.0,4.8,7.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VASZEW,1.0,4.0,22.4005,28.662,15.6864,0.0,341.0,276.0,224.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,2.1958,2.7258,1.53,0.0,334.3196,765.895,1212.2808,1536.6482,1322.0,3196.0,4644.0,5018.0,54.0,118.0,188.0,244.0,306.0,774.0,1124.0,1254.0,22.7142,57.243,86.1212,99.5436,9.2416,7.752,7.8432,0.0,49.0,42.0,112.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.5625,0.5775,0.765,0.0,9.2416,15.504,31.9656,44.5968,49.0,84.0,157.5,168.0,2.0,4.0,6.0,4.0,12.0,22.0,25.0,0.5625,1.155,2.145,2.7075,3.3489,33.3792,46.665,65.9532,676.0,1092.0,1560.0,2496.0,10.0,14.0,96.0,168.0,204.0,1.5625,5.625,9.625,13.05,382.4695,889.9774,1614.2316,2332.2474,2680.0,5932.0,9682.0,13608.0,61.0,138.0,242.0,358.0,380.0,1038.0,1768.0,2374.0,28.6683,73.9446,125.3062,175.3386,0.49,0.46,0.0,1.0,-9.0,0.0,-1.0,0.0,0.0,-0.02,-0.27,0.0,0.98,1.645,3.57,2.0,5.5,18.0,-2.0,-3.0,-0.5,-0.04,0.14,0.89,-7.26,-7.2,-10.42,114.0,200.0,268.0,20.0,32.0,50.0,3.0,4.8,7.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VASZEW01,1.0,4.0,22.4005,28.662,15.6864,0.0,341.0,276.0,224.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,2.1958,2.7258,1.53,0.0,334.3196,765.895,1212.2808,1536.6482,1322.0,3196.0,4644.0,5018.0,54.0,118.0,188.0,244.0,306.0,774.0,1124.0,1254.0,22.7142,57.243,86.1212,99.5436,9.2416,7.752,7.8432,0.0,49.0,42.0,112.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.5625,0.5775,0.765,0.0,9.2416,15.504,31.9656,44.5968,49.0,84.0,157.5,168.0,2.0,4.0,6.0,4.0,12.0,22.0,25.0,0.5625,1.155,2.145,2.7075,3.3489,33.3792,46.665,65.9532,676.0,1092.0,1560.0,2496.0,10.0,14.0,96.0,168.0,204.0,1.5625,5.625,9.625,13.05,382.4695,889.9774,1614.2316,2332.2474,2680.0,5932.0,9682.0,13608.0,61.0,138.0,242.0,358.0,380.0,1038.0,1768.0,2374.0,28.6683,73.9446,125.3062,175.3386,0.49,0.46,0.0,1.0,-9.0,0.0,-1.0,0.0,0.0,-0.02,-0.27,0.0,0.98,1.645,3.57,2.0,5.5,18.0,-2.0,-3.0,-0.5,-0.04,0.14,0.89,-7.26,-7.2,-10.42,114.0,200.0,268.0,20.0,32.0,50.0,3.0,4.8,7.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VEVQOE,3.0,3.0,161.2955,365.3324,557.69,597.7124,650.0,1532.0,2120.0,1796.0,25.0,54.0,84.0,94.0,138.0,342.0,476.0,424.0,10.5665,26.1366,38.2252,36.253,161.2955,365.3324,557.69,597.7124,650.0,1532.0,2120.0,1796.0,25.0,54.0,84.0,94.0,138.0,342.0,476.0,424.0,10.5665,26.1366,38.2252,36.253,9.2416,16.9936,29.944,30.3696,49.0,91.0,133.0,105.0,2.0,4.0,4.0,4.0,12.0,20.0,14.0,0.5625,1.14,2.01,1.695,9.2416,16.000533,30.653333,46.866667,49.0,86.333333,156.333333,193.666667,2.0,4.0,6.0,4.0,12.0,22.666667,24.666667,0.5625,1.15,2.21,2.84,3.3489,33.3792,59.5848,72.102,676.0,1092.0,1976.0,1976.0,12.0,16.0,108.0,216.0,240.0,1.5625,5.625,11.45,13.4,325.9399,797.4232,1511.7976,2131.488,1976.0,5248.0,9662.0,11800.0,51.0,120.0,222.0,316.0,342.0,972.0,1782.0,2316.0,22.6955,63.5232,116.2254,154.266,0.49,2.31,2.17,1.0,9.0,13.0,-2.0,-2.0,1.0,-0.02,0.32,0.74,0.816667,2.076667,2.823333,1.666667,5.666667,14.333333,-2.0,-3.333333,-0.333333,-0.033333,0.053333,0.713333,-7.26,-10.6,-10.12,114.0,236.0,340.0,18.0,36.0,56.0,3.0,5.84,9.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
VEWVEY,2.0,2.0,138.4107,304.266,473.519,545.1062,504.0,1176.0,1592.0,1526.0,23.0,48.0,76.0,88.0,124.0,300.0,398.0,402.0,9.0159,22.176,31.622,33.1596,138.4107,304.266,473.519,545.1062,504.0,1176.0,1592.0,1526.0,23.0,48.0,76.0,88.0,124.0,300.0,398.0,402.0,9.0159,22.176,31.622,33.1596,9.2416,15.504,31.008,58.1856,49.0,84.0,168.0,168.0,2.0,4.0,8.0,4.0,12.0,26.0,26.0,0.5625,1.155,2.31,3.105,9.2416,15.504,30.121333,41.4656,49.0,84.0,138.833333,150.5,2.0,4.0,5.5,4.0,12.0,21.0,21.0,0.5625,1.155,2.06,2.41125,3.3489,33.3792,55.998,82.0755,676.0,1092.0,1872.0,2418.0,12.0,18.0,108.0,216.0,306.0,1.5625,5.625,11.55,15.825,418.581,979.5564,1809.801,2581.236,2188.0,5712.0,9990.0,13656.0,70.0,156.0,282.0,402.0,438.0,1188.0,2034.0,2880.0,28.6102,77.778,134.841,190.1238,0.98,1.96,5.18,2.0,4.0,32.0,-2.0,-5.0,3.0,-0.04,-0.08,1.86,0.98,2.251667,3.08,2.0,8.166667,17.0,-2.0,-2.5,0.5,-0.04,0.253333,0.91,-7.26,-8.64,-11.91,114.0,240.0,375.0,18.0,36.0,57.0,3.0,5.76,9.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VEYTEY,2.0,2.0,176.4014,409.609,655.4944,765.2108,710.0,1732.0,2596.0,2432.0,28.0,62.0,100.0,120.0,162.0,414.0,612.0,594.0,11.9196,30.3238,46.4788,47.8496,176.4014,409.609,655.4944,765.2108,710.0,1732.0,2596.0,2432.0,28.0,62.0,100.0,120.0,162.0,414.0,612.0,594.0,11.9196,30.3238,46.4788,47.8496,9.2416,15.504,32.4976,47.3632,49.0,84.0,175.0,196.0,2.0,4.0,6.0,4.0,12.0,24.0,26.0,0.5625,1.155,2.295,2.835,9.2416,15.504,32.4976,47.3632,49.0,84.0,175.0,196.0,2.0,4.0,6.0,4.0,12.0,24.0,26.0,0.5625,1.155,2.295,2.835,3.3489,33.3792,55.998,89.3772,676.0,1092.0,1872.0,2964.0,12.0,18.0,108.0,216.0,324.0,1.5625,5.625,11.55,17.175,532.5531,1295.5854,2355.7272,3256.1532,2806.0,7380.0,13002.0,17466.0,85.0,198.0,354.0,498.0,552.0,1530.0,2682.0,3510.0,37.3213,102.2214,179.4114,236.8938,0.98,1.47,2.66,2.0,3.0,14.0,-2.0,-4.0,-1.0,-0.04,-0.06,0.72,0.98,1.47,2.66,2.0,3.0,14.0,-2.0,-4.0,-1.0,-0.04,-0.06,0.72,-7.26,-8.64,-15.9,114.0,240.0,354.0,18.0,36.0,54.0,3.0,5.76,8.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VEYTIC,2.0,2.0,176.4014,409.609,655.4944,765.2108,710.0,1732.0,2596.0,2432.0,28.0,62.0,100.0,120.0,162.0,414.0,612.0,594.0,11.9196,30.3238,46.4788,47.8496,176.4014,409.609,655.4944,765.2108,710.0,1732.0,2596.0,2432.0,28.0,62.0,100.0,120.0,162.0,414.0,612.0,594.0,11.9196,30.3238,46.4788,47.8496,9.2416,15.504,32.4976,47.3632,49.0,84.0,175.0,196.0,2.0,4.0,6.0,4.0,12.0,24.0,26.0,0.5625,1.155,2.295,2.835,9.2416,15.504,32.4976,47.3632,49.0,84.0,175.0,196.0,2.0,4.0,6.0,4.0,12.0,24.0,26.0,0.5625,1.155,2.295,2.835,3.3489,33.3792,55.998,89.3772,676.0,1092.0,1872.0,2964.0,12.0,18.0,108.0,216.0,324.0,1.5625,5.625,11.55,17.175,532.5531,1295.5854,2355.7272,3256.1532,2806.0,7380.0,13002.0,17466.0,85.0,198.0,354.0,498.0,552.0,1530.0,2682.0,3510.0,37.3213,102.2214,179.4114,236.8938,0.98,1.47,2.66,2.0,3.0,14.0,-2.0,-4.0,-1.0,-0.04,-0.06,0.72,0.98,1.47,2.66,2.0,3.0,14.0,-2.0,-4.0,-1.0,-0.04,-0.06,0.72,-7.26,-8.64,-15.9,114.0,240.0,354.0,18.0,36.0,54.0,3.0,5.76,8.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
VIFNAC,1.0,1.0,106.842,222.6276,359.7036,355.181,636.0,978.0,1204.0,864.0,16.0,32.0,54.0,58.0,86.0,208.0,256.0,204.0,6.56,14.7248,20.9562,18.3046,106.842,222.6276,359.7036,355.181,636.0,978.0,1204.0,864.0,16.0,32.0,54.0,58.0,86.0,208.0,256.0,204.0,6.56,14.7248,20.9562,18.3046,9.2416,16.9936,25.1712,7.752,49.0,91.0,105.0,42.0,2.0,3.0,1.0,4.0,10.0,12.0,8.0,0.5625,1.14,1.4025,0.5775,9.2416,16.9936,25.1712,7.752,49.0,91.0,105.0,42.0,2.0,3.0,1.0,4.0,10.0,12.0,8.0,0.5625,1.14,1.4025,0.5775,3.3489,33.3792,61.3782,90.9144,676.0,1092.0,2028.0,2340.0,12.0,18.0,108.0,180.0,216.0,1.5625,5.625,11.4,14.025,644.4009,1402.524,2558.226,3332.5308,4492.0,8052.0,12750.0,15324.0,97.0,204.0,378.0,504.0,582.0,1524.0,2238.0,2604.0,40.9225,99.5988,165.4122,206.2776,0.49,0.84,0.49,1.0,6.0,1.0,-1.0,0.0,-2.0,-0.02,0.38,-0.02,0.49,0.84,0.49,1.0,6.0,1.0,-1.0,0.0,-2.0,-0.02,0.38,-0.02,-7.26,-11.58,-16.74,114.0,234.0,378.0,18.0,42.0,72.0,3.0,5.88,11.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIFNAC01,1.0,1.0,106.842,222.6276,359.7036,355.181,636.0,978.0,1204.0,864.0,16.0,32.0,54.0,58.0,86.0,208.0,256.0,204.0,6.56,14.7248,20.9562,18.3046,106.842,222.6276,359.7036,355.181,636.0,978.0,1204.0,864.0,16.0,32.0,54.0,58.0,86.0,208.0,256.0,204.0,6.56,14.7248,20.9562,18.3046,9.2416,16.9936,25.1712,7.752,49.0,91.0,105.0,42.0,2.0,3.0,1.0,4.0,10.0,12.0,8.0,0.5625,1.14,1.4025,0.5775,9.2416,16.9936,25.1712,7.752,49.0,91.0,105.0,42.0,2.0,3.0,1.0,4.0,10.0,12.0,8.0,0.5625,1.14,1.4025,0.5775,3.3489,33.3792,61.3782,90.9144,676.0,1092.0,2028.0,2340.0,12.0,18.0,108.0,180.0,216.0,1.5625,5.625,11.4,14.025,644.4009,1402.524,2558.226,3332.5308,4492.0,8052.0,12750.0,15324.0,97.0,204.0,378.0,504.0,582.0,1524.0,2238.0,2604.0,40.9225,99.5988,165.4122,206.2776,0.49,0.84,0.49,1.0,6.0,1.0,-1.0,0.0,-2.0,-0.02,0.38,-0.02,0.49,0.84,0.49,1.0,6.0,1.0,-1.0,0.0,-2.0,-0.02,0.38,-0.02,-7.26,-11.58,-16.74,114.0,234.0,378.0,18.0,42.0,72.0,3.0,5.88,11.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VILZAT,3.0,3.0,239.0305,533.8084,849.398,988.2944,874.0,2080.0,2900.0,2780.0,39.0,82.0,132.0,158.0,214.0,530.0,728.0,728.0,15.2191,37.7778,55.4916,58.6586,239.0305,533.8084,849.398,988.2944,874.0,2080.0,2900.0,2780.0,39.0,82.0,132.0,158.0,214.0,530.0,728.0,728.0,15.2191,37.7778,55.4916,58.6586,9.2416,16.9936,31.008,51.4976,49.0,91.0,168.0,161.0,2.0,4.0,7.0,4.0,12.0,26.0,24.0,0.5625,1.14,2.31,2.8275,9.2416,16.000533,31.008,53.909333,49.0,86.333333,168.0,212.333333,2.0,4.0,7.0,4.0,12.0,24.666667,28.0,0.5625,1.15,2.31,3.2175,3.3489,33.3792,59.5848,74.664,676.0,1092.0,1976.0,2496.0,12.0,16.0,108.0,216.0,312.0,1.5625,5.625,11.45,15.4,481.4099,1134.3752,2095.2136,2917.776,2424.0,6344.0,11222.0,14808.0,79.0,176.0,318.0,444.0,494.0,1348.0,2310.0,3108.0,32.0007,86.8056,150.7582,203.0772,0.49,1.96,4.34,1.0,4.0,26.0,-2.0,-5.0,2.0,-0.02,-0.08,1.48,0.816667,1.96,3.546667,1.666667,4.0,18.666667,-2.0,-4.333333,0.0,-0.033333,-0.08,0.96,-7.26,-10.6,-11.52,114.0,236.0,320.0,18.0,36.0,44.0,3.0,5.84,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VILZEX,3.0,3.0,310.4105,708.7384,1146.748,1391.8804,1166.0,2848.0,4048.0,3928.0,51.0,110.0,180.0,226.0,290.0,734.0,1056.0,1100.0,20.5099,51.915,78.3828,85.3918,310.4105,708.7384,1146.748,1391.8804,1166.0,2848.0,4048.0,3928.0,51.0,110.0,180.0,226.0,290.0,734.0,1056.0,1100.0,20.5099,51.915,78.3828,85.3918,9.2416,16.9936,31.008,51.4976,49.0,91.0,168.0,161.0,2.0,4.0,7.0,4.0,12.0,26.0,24.0,0.5625,1.14,2.31,2.8275,9.2416,16.000533,31.008,53.909333,49.0,86.333333,168.0,212.333333,2.0,4.0,7.0,4.0,12.0,24.666667,28.0,0.5625,1.15,2.31,3.2175,3.3489,33.3792,59.5848,74.664,676.0,1092.0,1976.0,2496.0,12.0,16.0,108.0,216.0,312.0,1.5625,5.625,11.45,15.4,624.1699,1484.2352,2689.9136,3724.948,3008.0,7880.0,13518.0,17104.0,103.0,232.0,414.0,580.0,646.0,1756.0,2966.0,3852.0,42.5823,115.08,196.5406,256.5436,0.49,1.96,4.34,1.0,4.0,26.0,-2.0,-5.0,2.0,-0.02,-0.08,1.48,0.816667,1.96,3.546667,1.666667,4.0,18.666667,-2.0,-4.333333,0.0,-0.033333,-0.08,0.96,-7.26,-10.6,-11.52,114.0,236.0,320.0,18.0,36.0,44.0,3.0,5.84,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VILZOH,3.0,3.0,193.6605,436.9084,703.852,755.5084,726.0,1744.0,2476.0,2212.0,31.0,66.0,108.0,118.0,174.0,426.0,584.0,568.0,12.2999,30.7554,45.63,46.0578,193.6605,436.9084,703.852,755.5084,726.0,1744.0,2476.0,2212.0,31.0,66.0,108.0,118.0,174.0,426.0,584.0,568.0,12.2999,30.7554,45.63,46.0578,9.2416,16.9936,31.008,50.4336,49.0,91.0,168.0,126.0,2.0,4.0,7.0,4.0,12.0,26.0,20.0,0.5625,1.14,2.31,2.5275,9.2416,16.000533,31.008,53.554667,49.0,86.333333,168.0,200.666667,2.0,4.0,7.0,4.0,12.0,24.666667,26.666667,0.5625,1.15,2.31,3.1175,3.3489,33.3792,59.5848,74.664,676.0,1092.0,1976.0,2496.0,12.0,16.0,108.0,216.0,312.0,1.5625,5.625,11.45,15.4,390.6699,940.5752,1804.1216,2452.204,2128.0,5672.0,10374.0,13672.0,63.0,144.0,270.0,364.0,414.0,1140.0,2022.0,2772.0,26.1623,72.7608,131.035,177.8756,0.49,1.96,4.69,1.0,4.0,31.0,-2.0,-5.0,4.0,-0.02,-0.08,1.88,0.816667,1.96,3.663333,1.666667,4.0,20.333333,-2.0,-4.333333,0.666667,-0.033333,-0.08,1.093333,-7.26,-10.6,-11.52,114.0,236.0,320.0,18.0,36.0,44.0,3.0,5.84,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIMBAW,3.0,3.0,193.6605,436.9084,703.852,755.5084,726.0,1744.0,2476.0,2212.0,31.0,66.0,108.0,118.0,174.0,426.0,584.0,568.0,12.2999,30.7554,45.63,46.0578,193.6605,436.9084,703.852,755.5084,726.0,1744.0,2476.0,2212.0,31.0,66.0,108.0,118.0,174.0,426.0,584.0,568.0,12.2999,30.7554,45.63,46.0578,9.2416,16.9936,31.008,50.4336,49.0,91.0,168.0,126.0,2.0,4.0,7.0,4.0,12.0,26.0,20.0,0.5625,1.14,2.31,2.5275,9.2416,16.000533,31.008,53.554667,49.0,86.333333,168.0,200.666667,2.0,4.0,7.0,4.0,12.0,24.666667,26.666667,0.5625,1.15,2.31,3.1175,3.3489,33.3792,59.5848,74.664,676.0,1092.0,1976.0,2496.0,12.0,16.0,108.0,216.0,312.0,1.5625,5.625,11.45,15.4,390.6699,940.5752,1804.1216,2452.204,2128.0,5672.0,10374.0,13672.0,63.0,144.0,270.0,364.0,414.0,1140.0,2022.0,2772.0,26.1623,72.7608,131.035,177.8756,0.49,1.96,4.69,1.0,4.0,31.0,-2.0,-5.0,4.0,-0.02,-0.08,1.88,0.816667,1.96,3.663333,1.666667,4.0,20.333333,-2.0,-4.333333,0.666667,-0.033333,-0.08,1.093333,-7.26,-10.6,-11.52,114.0,236.0,320.0,18.0,36.0,44.0,3.0,5.84,7.68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
