ccdc_id,misc-dent-ax,misc-dent-eq,f-chi-0-ax,f-chi-1-ax,f-chi-2-ax,f-chi-3-ax,f-Z-0-ax,f-Z-1-ax,f-Z-2-ax,f-Z-3-ax,f-I-0-ax,f-I-1-ax,f-I-2-ax,f-I-3-ax,f-T-0-ax,f-T-1-ax,f-T-2-ax,f-T-3-ax,f-S-0-ax,f-S-1-ax,f-S-2-ax,f-S-3-ax,f-chi-0-eq,f-chi-1-eq,f-chi-2-eq,f-chi-3-eq,f-Z-0-eq,f-Z-1-eq,f-Z-2-eq,f-Z-3-eq,f-I-0-eq,f-I-1-eq,f-I-2-eq,f-I-3-eq,f-T-0-eq,f-T-1-eq,f-T-2-eq,f-T-3-eq,f-S-0-eq,f-S-1-eq,f-S-2-eq,f-S-3-eq,lc-chi-0-ax,lc-chi-1-ax,lc-chi-2-ax,lc-chi-3-ax,lc-Z-0-ax,lc-Z-1-ax,lc-Z-2-ax,lc-Z-3-ax,lc-I-1-ax,lc-I-2-ax,lc-I-3-ax,lc-T-0-ax,lc-T-1-ax,lc-T-2-ax,lc-T-3-ax,lc-S-0-ax,lc-S-1-ax,lc-S-2-ax,lc-S-3-ax,lc-chi-0-eq,lc-chi-1-eq,lc-chi-2-eq,lc-chi-3-eq,lc-Z-0-eq,lc-Z-1-eq,lc-Z-2-eq,lc-Z-3-eq,lc-I-1-eq,lc-I-2-eq,lc-I-3-eq,lc-T-0-eq,lc-T-1-eq,lc-T-2-eq,lc-T-3-eq,lc-S-0-eq,lc-S-1-eq,lc-S-2-eq,lc-S-3-eq,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-2-all,mc-I-3-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,D_lc-chi-1-ax,D_lc-chi-2-ax,D_lc-chi-3-ax,D_lc-Z-1-ax,D_lc-Z-2-ax,D_lc-Z-3-ax,D_lc-T-1-ax,D_lc-T-2-ax,D_lc-T-3-ax,D_lc-S-1-ax,D_lc-S-2-ax,D_lc-S-3-ax,D_lc-chi-1-eq,D_lc-chi-2-eq,D_lc-chi-3-eq,D_lc-Z-1-eq,D_lc-Z-2-eq,D_lc-Z-3-eq,D_lc-T-1-eq,D_lc-T-2-eq,D_lc-T-3-eq,D_lc-S-1-eq,D_lc-S-2-eq,D_lc-S-3-eq,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all
LAYREJ01,2.000000,1.500000,113.624800,252.230200,378.615000,397.229200,442.000000,1024.000000,1350.000000,1078.000000,18.000000,38.000000,58.000000,64.000000,96.000000,234.000000,314.000000,268.000000,7.389000,18.019400,25.473400,23.271600,68.012650,140.446100,197.150700,198.614600,391.500000,650.000000,787.000000,539.000000,10.500000,21.000000,30.000000,32.000000,51.000000,121.000000,158.000000,134.000000,4.792400,10.372600,13.501700,11.635800,9.241600,16.248800,29.944000,34.245600,49.000000,87.500000,133.000000,126.000000,2.000000,4.000000,4.500000,4.000000,12.000000,20.000000,17.000000,0.562500,1.147500,2.010000,1.983750,9.241600,12.000400,18.893600,17.122800,49.000000,64.750000,122.500000,63.000000,1.500000,2.500000,2.250000,2.500000,7.000000,10.500000,8.500000,0.562500,0.862500,1.387500,0.991875,3.348900,33.379200,48.458400,62.878800,676.000000,1092.000000,1612.000000,2184.000000,10.000000,14.000000,96.000000,168.000000,180.000000,1.562500,5.625000,9.575000,12.100000,275.399500,628.542800,1162.767600,1626.225600,2242.000000,4784.000000,7842.000000,10332.000000,43.000000,96.000000,170.000000,244.000000,266.000000,732.000000,1264.000000,1596.000000,20.732100,52.740400,90.031800,121.323200,0.735000,2.310000,2.415000,1.500000,9.000000,13.500000,-2.000000,-2.000000,0.500000,-0.030000,0.320000,0.730000,0.612500,1.385000,1.207500,1.250000,0.000000,6.750000,-1.500000,-1.000000,0.250000,-0.025000,0.025000,0.365000,-7.260000,-8.180000,-8.740000,114.000000,198.000000,280.000000,20.000000,32.000000,54.000000,3.000000,4.840000,7.820000
LINRAC,3.000000,5.000000,192.268000,419.602500,683.285700,852.712900,793.500000,1644.000000,2155.000000,2107.000000,32.000000,66.000000,109.000000,141.000000,175.000000,437.000000,620.000000,710.000000,12.493350,30.191700,43.856200,49.919700,362.135500,810.543000,1350.885000,1705.425800,1246.000000,3012.000000,4086.000000,4214.000000,61.000000,128.000000,216.000000,282.000000,344.000000,866.000000,1238.000000,1420.000000,22.790900,57.657600,86.182400,99.839400,9.241600,15.504000,35.613600,28.302400,49.000000,84.000000,140.000000,122.500000,2.000000,5.000000,3.500000,5.000000,19.000000,24.500000,22.500000,0.562500,1.155000,2.081250,1.698750,9.241600,17.442000,38.304000,46.588000,49.000000,94.500000,141.750000,148.750000,2.250000,5.250000,6.250000,5.250000,18.000000,28.500000,27.000000,0.562500,1.299375,2.356875,2.540625,3.348900,33.379200,60.664500,97.776900,676.000000,1092.000000,2028.000000,1898.000000,13.000000,23.000000,114.000000,264.000000,222.000000,1.562500,5.625000,12.512500,14.950000,387.884900,905.963400,1765.148400,2710.774800,2263.000000,5472.000000,9836.000000,12406.000000,65.000000,144.000000,274.000000,434.000000,418.000000,1190.000000,2198.000000,3046.000000,26.549200,71.633400,129.612400,191.074400,0.980000,3.485000,1.330000,2.000000,15.000000,7.000000,-2.000000,5.500000,3.000000,-0.040000,0.975000,0.360000,1.102500,3.360000,3.675000,2.250000,16.500000,22.500000,-2.250000,0.500000,2.750000,-0.045000,0.795000,1.300000,-7.260000,-9.360000,-11.340000,114.000000,260.000000,525.000000,17.000000,34.000000,101.000000,3.000000,6.240000,16.790000
LOQPAI,2.000000,1.500000,212.091400,479.757000,750.748000,915.813600,856.000000,2040.000000,2908.000000,3108.000000,34.000000,74.000000,116.000000,144.000000,190.000000,474.000000,668.000000,702.000000,14.565000,36.236200,53.531600,59.280800,117.245950,254.209500,383.217200,457.906800,598.500000,1158.000000,1566.000000,1554.000000,18.500000,39.000000,59.000000,72.000000,98.000000,241.000000,335.000000,351.000000,8.380400,19.481000,27.530800,29.640400,9.241600,15.504000,30.476000,47.150400,49.000000,84.000000,150.500000,210.000000,2.000000,4.000000,6.000000,4.000000,12.000000,22.000000,27.000000,0.562500,1.155000,2.160000,2.992500,9.241600,11.628000,19.159600,23.575200,49.000000,63.000000,131.250000,105.000000,1.500000,2.500000,3.000000,2.500000,7.000000,11.500000,13.500000,0.562500,0.866250,1.462500,1.496250,3.348900,33.379200,46.665000,64.159800,676.000000,1092.000000,1560.000000,2444.000000,10.000000,14.000000,96.000000,168.000000,204.000000,1.562500,5.625000,9.625000,13.100000,472.332700,1083.596400,1903.446800,2636.164400,3070.000000,6816.000000,10854.000000,14772.000000,75.000000,168.000000,286.000000,404.000000,454.000000,1212.000000,1980.000000,2552.000000,35.084100,89.174000,146.248200,195.641600,0.980000,2.135000,2.730000,2.000000,6.500000,12.000000,-2.000000,-3.000000,-1.500000,-0.040000,0.120000,0.510000,0.735000,1.297500,1.365000,1.500000,-1.250000,6.000000,-1.500000,-1.500000,-0.750000,-0.030000,-0.075000,0.255000,-7.260000,-7.200000,-9.440000,114.000000,200.000000,270.000000,20.000000,32.000000,50.000000,3.000000,4.800000,7.020000
LUWSUS,4.000000,2.000000,241.131400,536.571000,872.502000,1067.775600,862.000000,2052.000000,2760.000000,2748.000000,40.000000,84.000000,138.000000,174.000000,222.000000,552.000000,774.000000,852.000000,15.386400,38.438400,56.405400,62.995800,95.310800,197.965000,301.291600,355.925200,514.666667,868.000000,1069.333333,916.000000,15.333333,30.666667,47.333333,58.000000,78.000000,189.333333,259.333333,284.000000,6.592667,14.630000,19.821800,20.998600,9.241600,15.504000,29.944000,43.745600,49.000000,84.000000,133.000000,119.000000,2.000000,4.000000,6.000000,4.000000,12.000000,22.000000,20.000000,0.562500,1.155000,2.010000,2.250000,9.241600,11.628000,20.783467,15.787733,49.000000,63.000000,124.833333,65.333333,1.500000,2.833333,2.000000,2.833333,9.333333,11.833333,10.833333,0.562500,0.866250,1.411250,0.945000,3.348900,33.379200,51.331500,73.675800,676.000000,1092.000000,1716.000000,2002.000000,11.000000,17.000000,102.000000,204.000000,174.000000,1.562500,5.625000,10.587500,12.487500,289.281300,660.653400,1283.785800,1919.373600,2220.000000,4788.000000,8110.000000,10574.000000,47.000000,104.000000,194.000000,300.000000,298.000000,840.000000,1524.000000,2016.000000,21.340500,55.140000,97.515400,141.190800,0.980000,2.310000,3.850000,2.000000,9.000000,25.000000,-2.000000,-3.000000,2.000000,-0.040000,0.320000,1.500000,0.735000,1.776667,0.886667,1.500000,2.000000,4.666667,-1.500000,1.500000,0.833333,-0.030000,0.243333,0.240000,-7.260000,-7.920000,-9.150000,114.000000,220.000000,365.000000,19.000000,32.000000,73.000000,3.000000,5.280000,11.260000
LUWSUS01,4.000000,2.000000,241.131400,536.571000,872.502000,1067.775600,862.000000,2052.000000,2760.000000,2748.000000,40.000000,84.000000,138.000000,174.000000,222.000000,552.000000,774.000000,852.000000,15.386400,38.438400,56.405400,62.995800,95.310800,197.965000,301.291600,355.925200,514.666667,868.000000,1069.333333,916.000000,15.333333,30.666667,47.333333,58.000000,78.000000,189.333333,259.333333,284.000000,6.592667,14.630000,19.821800,20.998600,9.241600,15.504000,29.944000,43.745600,49.000000,84.000000,133.000000,119.000000,2.000000,4.000000,6.000000,4.000000,12.000000,22.000000,20.000000,0.562500,1.155000,2.010000,2.250000,9.241600,11.628000,20.783467,15.787733,49.000000,63.000000,124.833333,65.333333,1.500000,2.833333,2.000000,2.833333,9.333333,11.833333,10.833333,0.562500,0.866250,1.411250,0.945000,3.348900,33.379200,51.331500,73.675800,676.000000,1092.000000,1716.000000,2002.000000,11.000000,17.000000,102.000000,204.000000,174.000000,1.562500,5.625000,10.587500,12.487500,289.281300,660.653400,1283.785800,1919.373600,2220.000000,4788.000000,8110.000000,10574.000000,47.000000,104.000000,194.000000,300.000000,298.000000,840.000000,1524.000000,2016.000000,21.340500,55.140000,97.515400,141.190800,0.980000,2.310000,3.850000,2.000000,9.000000,25.000000,-2.000000,-3.000000,2.000000,-0.040000,0.320000,1.500000,0.735000,1.776667,0.886667,1.500000,2.000000,4.666667,-1.500000,1.500000,0.833333,-0.030000,0.243333,0.240000,-7.260000,-7.920000,-9.150000,114.000000,220.000000,365.000000,19.000000,32.000000,73.000000,3.000000,5.280000,11.260000
LUWSUS02,4.000000,2.000000,241.131400,536.571000,872.502000,1067.775600,862.000000,2052.000000,2760.000000,2748.000000,40.000000,84.000000,138.000000,174.000000,222.000000,552.000000,774.000000,852.000000,15.386400,38.438400,56.405400,62.995800,95.310800,197.965000,301.291600,355.925200,514.666667,868.000000,1069.333333,916.000000,15.333333,30.666667,47.333333,58.000000,78.000000,189.333333,259.333333,284.000000,6.592667,14.630000,19.821800,20.998600,9.241600,15.504000,29.944000,43.745600,49.000000,84.000000,133.000000,119.000000,2.000000,4.000000,6.000000,4.000000,12.000000,22.000000,20.000000,0.562500,1.155000,2.010000,2.250000,9.241600,11.628000,20.783467,15.787733,49.000000,63.000000,124.833333,65.333333,1.500000,2.833333,2.000000,2.833333,9.333333,11.833333,10.833333,0.562500,0.866250,1.411250,0.945000,3.348900,33.379200,51.331500,73.675800,676.000000,1092.000000,1716.000000,2002.000000,11.000000,17.000000,102.000000,204.000000,174.000000,1.562500,5.625000,10.587500,12.487500,289.281300,660.653400,1283.785800,1919.373600,2220.000000,4788.000000,8110.000000,10574.000000,47.000000,104.000000,194.000000,300.000000,298.000000,840.000000,1524.000000,2016.000000,21.340500,55.140000,97.515400,141.190800,0.980000,2.310000,3.850000,2.000000,9.000000,25.000000,-2.000000,-3.000000,2.000000,-0.040000,0.320000,1.500000,0.735000,1.776667,0.886667,1.500000,2.000000,4.666667,-1.500000,1.500000,0.833333,-0.030000,0.243333,0.240000,-7.260000,-7.920000,-9.150000,114.000000,220.000000,365.000000,19.000000,32.000000,73.000000,3.000000,5.280000,11.260000
LUWSUS03,4.000000,2.000000,241.131400,536.571000,872.502000,1067.775600,862.000000,2052.000000,2760.000000,2748.000000,40.000000,84.000000,138.000000,174.000000,222.000000,552.000000,774.000000,852.000000,15.386400,38.438400,56.405400,62.995800,95.310800,197.965000,301.291600,355.925200,514.666667,868.000000,1069.333333,916.000000,15.333333,30.666667,47.333333,58.000000,78.000000,189.333333,259.333333,284.000000,6.592667,14.630000,19.821800,20.998600,9.241600,15.504000,29.944000,43.745600,49.000000,84.000000,133.000000,119.000000,2.000000,4.000000,6.000000,4.000000,12.000000,22.000000,20.000000,0.562500,1.155000,2.010000,2.250000,9.241600,11.628000,20.783467,15.787733,49.000000,63.000000,124.833333,65.333333,1.500000,2.833333,2.000000,2.833333,9.333333,11.833333,10.833333,0.562500,0.866250,1.411250,0.945000,3.348900,33.379200,51.331500,73.675800,676.000000,1092.000000,1716.000000,2002.000000,11.000000,17.000000,102.000000,204.000000,174.000000,1.562500,5.625000,10.587500,12.487500,289.281300,660.653400,1283.785800,1919.373600,2220.000000,4788.000000,8110.000000,10574.000000,47.000000,104.000000,194.000000,300.000000,298.000000,840.000000,1524.000000,2016.000000,21.340500,55.140000,97.515400,141.190800,0.980000,2.310000,3.850000,2.000000,9.000000,25.000000,-2.000000,-3.000000,2.000000,-0.040000,0.320000,1.500000,0.735000,1.776667,0.886667,1.500000,2.000000,4.666667,-1.500000,1.500000,0.833333,-0.030000,0.243333,0.240000,-7.260000,-7.920000,-9.150000,114.000000,220.000000,365.000000,19.000000,32.000000,73.000000,3.000000,5.280000,11.260000
LUWSUS04,4.000000,2.000000,241.131400,536.571000,872.502000,1067.775600,862.000000,2052.000000,2760.000000,2748.000000,40.000000,84.000000,138.000000,174.000000,222.000000,552.000000,774.000000,852.000000,15.386400,38.438400,56.405400,62.995800,95.310800,197.965000,301.291600,355.925200,514.666667,868.000000,1069.333333,916.000000,15.333333,30.666667,47.333333,58.000000,78.000000,189.333333,259.333333,284.000000,6.592667,14.630000,19.821800,20.998600,9.241600,15.504000,29.944000,43.745600,49.000000,84.000000,133.000000,119.000000,2.000000,4.000000,6.000000,4.000000,12.000000,22.000000,20.000000,0.562500,1.155000,2.010000,2.250000,9.241600,11.628000,20.783467,15.787733,49.000000,63.000000,124.833333,65.333333,1.500000,2.833333,2.000000,2.833333,9.333333,11.833333,10.833333,0.562500,0.866250,1.411250,0.945000,3.348900,33.379200,51.331500,73.675800,676.000000,1092.000000,1716.000000,2002.000000,11.000000,17.000000,102.000000,204.000000,174.000000,1.562500,5.625000,10.587500,12.487500,289.281300,660.653400,1283.785800,1919.373600,2220.000000,4788.000000,8110.000000,10574.000000,47.000000,104.000000,194.000000,300.000000,298.000000,840.000000,1524.000000,2016.000000,21.340500,55.140000,97.515400,141.190800,0.980000,2.310000,3.850000,2.000000,9.000000,25.000000,-2.000000,-3.000000,2.000000,-0.040000,0.320000,1.500000,0.735000,1.776667,0.886667,1.500000,2.000000,4.666667,-1.500000,1.500000,0.833333,-0.030000,0.243333,0.240000,-7.260000,-7.920000,-9.150000,114.000000,220.000000,365.000000,19.000000,32.000000,73.000000,3.000000,5.280000,11.260000
LUWSUS05,4.000000,2.000000,241.131400,536.571000,872.502000,1067.775600,862.000000,2052.000000,2760.000000,2748.000000,40.000000,84.000000,138.000000,174.000000,222.000000,552.000000,774.000000,852.000000,15.386400,38.438400,56.405400,62.995800,95.310800,197.965000,301.291600,355.925200,514.666667,868.000000,1069.333333,916.000000,15.333333,30.666667,47.333333,58.000000,78.000000,189.333333,259.333333,284.000000,6.592667,14.630000,19.821800,20.998600,9.241600,15.504000,29.944000,43.745600,49.000000,84.000000,133.000000,119.000000,2.000000,4.000000,6.000000,4.000000,12.000000,22.000000,20.000000,0.562500,1.155000,2.010000,2.250000,9.241600,11.628000,20.783467,15.787733,49.000000,63.000000,124.833333,65.333333,1.500000,2.833333,2.000000,2.833333,9.333333,11.833333,10.833333,0.562500,0.866250,1.411250,0.945000,3.348900,33.379200,51.331500,73.675800,676.000000,1092.000000,1716.000000,2002.000000,11.000000,17.000000,102.000000,204.000000,174.000000,1.562500,5.625000,10.587500,12.487500,289.281300,660.653400,1283.785800,1919.373600,2220.000000,4788.000000,8110.000000,10574.000000,47.000000,104.000000,194.000000,300.000000,298.000000,840.000000,1524.000000,2016.000000,21.340500,55.140000,97.515400,141.190800,0.980000,2.310000,3.850000,2.000000,9.000000,25.000000,-2.000000,-3.000000,2.000000,-0.040000,0.320000,1.500000,0.735000,1.776667,0.886667,1.500000,2.000000,4.666667,-1.500000,1.500000,0.833333,-0.030000,0.243333,0.240000,-7.260000,-7.920000,-9.150000,114.000000,220.000000,365.000000,19.000000,32.000000,73.000000,3.000000,5.280000,11.260000
LUWSUS06,4.000000,2.000000,241.131400,536.571000,872.502000,1067.775600,862.000000,2052.000000,2760.000000,2748.000000,40.000000,84.000000,138.000000,174.000000,222.000000,552.000000,774.000000,852.000000,15.386400,38.438400,56.405400,62.995800,95.310800,197.965000,301.291600,355.925200,514.666667,868.000000,1069.333333,916.000000,15.333333,30.666667,47.333333,58.000000,78.000000,189.333333,259.333333,284.000000,6.592667,14.630000,19.821800,20.998600,9.241600,15.504000,29.944000,43.745600,49.000000,84.000000,133.000000,119.000000,2.000000,4.000000,6.000000,4.000000,12.000000,22.000000,20.000000,0.562500,1.155000,2.010000,2.250000,9.241600,11.628000,20.783467,15.787733,49.000000,63.000000,124.833333,65.333333,1.500000,2.833333,2.000000,2.833333,9.333333,11.833333,10.833333,0.562500,0.866250,1.411250,0.945000,3.348900,33.379200,51.331500,73.675800,676.000000,1092.000000,1716.000000,2002.000000,11.000000,17.000000,102.000000,204.000000,174.000000,1.562500,5.625000,10.587500,12.487500,289.281300,660.653400,1283.785800,1919.373600,2220.000000,4788.000000,8110.000000,10574.000000,47.000000,104.000000,194.000000,300.000000,298.000000,840.000000,1524.000000,2016.000000,21.340500,55.140000,97.515400,141.190800,0.980000,2.310000,3.850000,2.000000,9.000000,25.000000,-2.000000,-3.000000,2.000000,-0.040000,0.320000,1.500000,0.735000,1.776667,0.886667,1.500000,2.000000,4.666667,-1.500000,1.500000,0.833333,-0.030000,0.243333,0.240000,-7.260000,-7.920000,-9.150000,114.000000,220.000000,365.000000,19.000000,32.000000,73.000000,3.000000,5.280000,11.260000
LUWSUS07,4.000000,2.000000,241.131400,536.571000,872.502000,1067.775600,862.000000,2052.000000,2760.000000,2748.000000,40.000000,84.000000,138.000000,174.000000,222.000000,552.000000,774.000000,852.000000,15.386400,38.438400,56.405400,62.995800,95.310800,197.965000,301.291600,355.925200,514.666667,868.000000,1069.333333,916.000000,15.333333,30.666667,47.333333,58.000000,78.000000,189.333333,259.333333,284.000000,6.592667,14.630000,19.821800,20.998600,9.241600,15.504000,29.944000,43.745600,49.000000,84.000000,133.000000,119.000000,2.000000,4.000000,6.000000,4.000000,12.000000,22.000000,20.000000,0.562500,1.155000,2.010000,2.250000,9.241600,11.628000,20.783467,15.787733,49.000000,63.000000,124.833333,65.333333,1.500000,2.833333,2.000000,2.833333,9.333333,11.833333,10.833333,0.562500,0.866250,1.411250,0.945000,3.348900,33.379200,51.331500,73.675800,676.000000,1092.000000,1716.000000,2002.000000,11.000000,17.000000,102.000000,204.000000,174.000000,1.562500,5.625000,10.587500,12.487500,289.281300,660.653400,1283.785800,1919.373600,2220.000000,4788.000000,8110.000000,10574.000000,47.000000,104.000000,194.000000,300.000000,298.000000,840.000000,1524.000000,2016.000000,21.340500,55.140000,97.515400,141.190800,0.980000,2.310000,3.850000,2.000000,9.000000,25.000000,-2.000000,-3.000000,2.000000,-0.040000,0.320000,1.500000,0.735000,1.776667,0.886667,1.500000,2.000000,4.666667,-1.500000,1.500000,0.833333,-0.030000,0.243333,0.240000,-7.260000,-7.920000,-9.150000,114.000000,220.000000,365.000000,19.000000,32.000000,73.000000,3.000000,5.280000,11.260000
LUWSUS09,4.000000,2.000000,241.131400,536.571000,872.502000,1067.775600,862.000000,2052.000000,2760.000000,2748.000000,40.000000,84.000000,138.000000,174.000000,222.000000,552.000000,774.000000,852.000000,15.386400,38.438400,56.405400,62.995800,95.310800,197.965000,301.291600,355.925200,514.666667,868.000000,1069.333333,916.000000,15.333333,30.666667,47.333333,58.000000,78.000000,189.333333,259.333333,284.000000,6.592667,14.630000,19.821800,20.998600,9.241600,15.504000,29.944000,43.745600,49.000000,84.000000,133.000000,119.000000,2.000000,4.000000,6.000000,4.000000,12.000000,22.000000,20.000000,0.562500,1.155000,2.010000,2.250000,9.241600,11.628000,20.783467,15.787733,49.000000,63.000000,124.833333,65.333333,1.500000,2.833333,2.000000,2.833333,9.333333,11.833333,10.833333,0.562500,0.866250,1.411250,0.945000,3.348900,33.379200,51.331500,73.675800,676.000000,1092.000000,1716.000000,2002.000000,11.000000,17.000000,102.000000,204.000000,174.000000,1.562500,5.625000,10.587500,12.487500,289.281300,660.653400,1283.785800,1919.373600,2220.000000,4788.000000,8110.000000,10574.000000,47.000000,104.000000,194.000000,300.000000,298.000000,840.000000,1524.000000,2016.000000,21.340500,55.140000,97.515400,141.190800,0.980000,2.310000,3.850000,2.000000,9.000000,25.000000,-2.000000,-3.000000,2.000000,-0.040000,0.320000,1.500000,0.735000,1.776667,0.886667,1.500000,2.000000,4.666667,-1.500000,1.500000,0.833333,-0.030000,0.243333,0.240000,-7.260000,-7.920000,-9.150000,114.000000,220.000000,365.000000,19.000000,32.000000,73.000000,3.000000,5.280000,11.260000
LUWTED,4.000000,2.000000,241.131400,536.571000,872.502000,1067.775600,862.000000,2052.000000,2760.000000,2748.000000,40.000000,84.000000,138.000000,174.000000,222.000000,552.000000,774.000000,852.000000,15.386400,38.438400,56.405400,62.995800,95.310800,197.965000,301.291600,355.925200,514.666667,868.000000,1069.333333,916.000000,15.333333,30.666667,47.333333,58.000000,78.000000,189.333333,259.333333,284.000000,6.592667,14.630000,19.821800,20.998600,9.241600,15.504000,29.944000,43.745600,49.000000,84.000000,133.000000,119.000000,2.000000,4.000000,6.000000,4.000000,12.000000,22.000000,20.000000,0.562500,1.155000,2.010000,2.250000,9.241600,11.628000,20.783467,15.787733,49.000000,63.000000,124.833333,65.333333,1.500000,2.833333,2.000000,2.833333,9.333333,11.833333,10.833333,0.562500,0.866250,1.411250,0.945000,3.348900,33.379200,51.331500,73.675800,676.000000,1092.000000,1716.000000,2002.000000,11.000000,17.000000,102.000000,204.000000,174.000000,1.562500,5.625000,10.587500,12.487500,289.281300,660.653400,1283.785800,1919.373600,2220.000000,4788.000000,8110.000000,10574.000000,47.000000,104.000000,194.000000,300.000000,298.000000,840.000000,1524.000000,2016.000000,21.340500,55.140000,97.515400,141.190800,0.980000,2.310000,3.850000,2.000000,9.000000,25.000000,-2.000000,-3.000000,2.000000,-0.040000,0.320000,1.500000,0.735000,1.776667,0.886667,1.500000,2.000000,4.666667,-1.500000,1.500000,0.833333,-0.030000,0.243333,0.240000,-7.260000,-7.920000,-9.150000,114.000000,220.000000,365.000000,19.000000,32.000000,73.000000,3.000000,5.280000,11.260000
LUWTED01,4.000000,2.000000,241.131400,536.571000,872.502000,1067.775600,862.000000,2052.000000,2760.000000,2748.000000,40.000000,84.000000,138.000000,174.000000,222.000000,552.000000,774.000000,852.000000,15.386400,38.438400,56.405400,62.995800,95.310800,197.965000,301.291600,355.925200,514.666667,868.000000,1069.333333,916.000000,15.333333,30.666667,47.333333,58.000000,78.000000,189.333333,259.333333,284.000000,6.592667,14.630000,19.821800,20.998600,9.241600,15.504000,29.944000,43.745600,49.000000,84.000000,133.000000,119.000000,2.000000,4.000000,6.000000,4.000000,12.000000,22.000000,20.000000,0.562500,1.155000,2.010000,2.250000,9.241600,11.628000,20.783467,15.787733,49.000000,63.000000,124.833333,65.333333,1.500000,2.833333,2.000000,2.833333,9.333333,11.833333,10.833333,0.562500,0.866250,1.411250,0.945000,3.348900,33.379200,51.331500,73.675800,676.000000,1092.000000,1716.000000,2002.000000,11.000000,17.000000,102.000000,204.000000,174.000000,1.562500,5.625000,10.587500,12.487500,289.281300,660.653400,1283.785800,1919.373600,2220.000000,4788.000000,8110.000000,10574.000000,47.000000,104.000000,194.000000,300.000000,298.000000,840.000000,1524.000000,2016.000000,21.340500,55.140000,97.515400,141.190800,0.980000,2.310000,3.850000,2.000000,9.000000,25.000000,-2.000000,-3.000000,2.000000,-0.040000,0.320000,1.500000,0.735000,1.776667,0.886667,1.500000,2.000000,4.666667,-1.500000,1.500000,0.833333,-0.030000,0.243333,0.240000,-7.260000,-7.920000,-9.150000,114.000000,220.000000,365.000000,19.000000,32.000000,73.000000,3.000000,5.280000,11.260000
