ccdc_id,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-2-all,mc-I-3-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,ion_1,ion_2,ion_3,ion_4,ion_5,ion_6,ion_7,ion_8,ion_9,ion_10,ion_11,ion_12,ion_13,ion_14,ion_15,ion_16,ion_17,ion_18,ion_19,ion_20,ion_21,ion_22,ion_23,ion_24,ion_25,ion_26,ion_27,ion_28,ion_29,ion_30,ion_31,solv_1,solv_2,solv_3,solv_4,solv_5,solv_6,solv_7,solv_8,solv_9,solv_10,solv_11,solv_12,solv_13,solv_14,solv_15,solv_16,solv_17,solv_18,solv_19,solv_20,solv_21
ISULAJ,3.3489,33.3792,58.6881,90.3105,676.0,1092.0,1950.0,1716.0,12.0,21.0,108.0,234.0,252.0,1.5625,5.625,11.475,14.2125,328.9699,786.576,1564.6962,2305.2576,1838.0,4896.0,8880.0,10860.0,53.0,120.0,234.0,354.0,354.0,1002.0,1806.0,2544.0,21.1453,59.8104,110.457,157.1982,-7.26,-10.11,-10.92,114.0,237.0,480.0,18.0,33.0,84.0,3.0,5.82,14.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ITINOP,3.3489,33.3792,59.5848,72.102,676.0,1092.0,1976.0,1976.0,12.0,16.0,108.0,216.0,240.0,1.5625,5.625,11.45,13.4,606.7743,1426.9232,2487.8816,3528.544,3112.0,7856.0,13686.0,16856.0,95.0,216.0,374.0,532.0,590.0,1612.0,2766.0,3540.0,41.2471,110.2208,188.5414,247.9484,-7.26,-10.6,-10.12,114.0,236.0,340.0,18.0,36.0,56.0,3.0,5.84,9.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ITINOP03,3.3489,33.3792,59.5848,72.102,676.0,1092.0,1976.0,1976.0,12.0,16.0,108.0,216.0,240.0,1.5625,5.625,11.45,13.4,606.7743,1426.9232,2487.8816,3528.544,3112.0,7856.0,13686.0,16856.0,95.0,216.0,374.0,532.0,590.0,1612.0,2766.0,3540.0,41.2471,110.2208,188.5414,247.9484,-7.26,-10.6,-10.12,114.0,236.0,340.0,18.0,36.0,56.0,3.0,5.84,9.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IYUFOX,3.3489,33.3792,59.5848,72.102,676.0,1092.0,1976.0,1976.0,12.0,16.0,108.0,216.0,240.0,1.5625,5.625,11.45,13.4,381.9721,912.6052,1723.1624,2381.2112,2180.0,5680.0,10338.0,12600.0,59.0,136.0,250.0,352.0,386.0,1080.0,1938.0,2528.0,25.4947,70.2992,126.8218,169.0824,-7.26,-10.6,-10.12,114.0,236.0,340.0,18.0,36.0,56.0,3.0,5.84,9.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IYUFOX01,3.3489,33.3792,59.5848,72.102,676.0,1092.0,1976.0,1976.0,12.0,16.0,108.0,216.0,240.0,1.5625,5.625,11.45,13.4,381.9721,912.6052,1723.1624,2381.2112,2180.0,5680.0,10338.0,12600.0,59.0,136.0,250.0,352.0,386.0,1080.0,1938.0,2528.0,25.4947,70.2992,126.8218,169.0824,-7.26,-10.6,-10.12,114.0,236.0,340.0,18.0,36.0,56.0,3.0,5.84,9.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IZADEU,3.3489,33.3792,55.998,99.8448,676.0,1092.0,1872.0,3328.0,12.0,20.0,108.0,240.0,408.0,1.5625,5.625,11.55,19.05,485.1279,1131.6384,2287.3208,3219.9864,2344.0,6144.0,11462.0,16664.0,79.0,176.0,350.0,492.0,526.0,1460.0,2622.0,3660.0,30.0583,84.2152,156.0734,225.1012,-7.26,-8.64,-17.96,114.0,240.0,392.0,18.0,32.0,52.0,3.0,5.76,9.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IZADEU01,3.3489,33.3792,55.998,99.8448,676.0,1092.0,1872.0,3328.0,12.0,20.0,108.0,240.0,408.0,1.5625,5.625,11.55,19.05,485.1279,1131.6384,2287.3208,3219.9864,2344.0,6144.0,11462.0,16664.0,79.0,176.0,350.0,492.0,526.0,1460.0,2622.0,3660.0,30.0583,84.2152,156.0734,225.1012,-7.26,-8.64,-17.96,114.0,240.0,392.0,18.0,32.0,52.0,3.0,5.76,9.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IZADOE,3.3489,33.3792,55.998,99.8448,676.0,1092.0,1872.0,3328.0,12.0,20.0,108.0,240.0,408.0,1.5625,5.625,11.55,19.05,485.1279,1131.6384,2287.3208,3219.9864,2344.0,6144.0,11462.0,16664.0,79.0,176.0,350.0,492.0,526.0,1460.0,2622.0,3660.0,30.0583,84.2152,156.0734,225.1012,-7.26,-8.64,-17.96,114.0,240.0,392.0,18.0,32.0,52.0,3.0,5.76,9.76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IZADUK,3.3489,33.3792,55.998,99.8448,676.0,1092.0,1872.0,3328.0,12.0,20.0,108.0,240.0,408.0,1.5625,5.625,11.55,19.05,485.1279,1131.6384,2287.3208,3219.9864,2344.0,6144.0,11462.0,16664.0,79.0,176.0,350.0,492.0,526.0,1460.0,2622.0,3660.0,30.0583,84.2152,156.0734,225.1012,-7.26,-8.64,-17.96,114.0,240.0,392.0,18.0,32.0,52.0,3.0,5.76,9.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IZADUK01,3.3489,33.3792,55.998,99.8448,676.0,1092.0,1872.0,3328.0,12.0,20.0,108.0,240.0,408.0,1.5625,5.625,11.55,19.05,485.1279,1131.6384,2287.3208,3219.9864,2344.0,6144.0,11462.0,16664.0,79.0,176.0,350.0,492.0,526.0,1460.0,2622.0,3660.0,30.0583,84.2152,156.0734,225.1012,-7.26,-8.64,-17.96,114.0,240.0,392.0,18.0,32.0,52.0,3.0,5.76,9.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IZAFEW,3.3489,33.3792,55.998,94.7208,676.0,1092.0,1872.0,2288.0,12.0,20.0,108.0,240.0,264.0,1.5625,5.625,11.55,15.05,355.6679,848.0784,1741.1168,2291.9704,2040.0,5376.0,9806.0,12392.0,55.0,128.0,254.0,348.0,382.0,1076.0,1926.0,2508.0,23.1247,65.612,122.451,162.0948,-7.26,-8.64,-15.16,114.0,240.0,432.0,18.0,32.0,76.0,3.0,5.76,12.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IZAFEW03,3.3489,33.3792,55.998,94.7208,676.0,1092.0,1872.0,2288.0,12.0,20.0,108.0,240.0,264.0,1.5625,5.625,11.55,15.05,355.6679,848.0784,1741.1168,2291.9704,2040.0,5376.0,9806.0,12392.0,55.0,128.0,254.0,348.0,382.0,1076.0,1926.0,2508.0,23.1247,65.612,122.451,162.0948,-7.26,-8.64,-15.16,114.0,240.0,432.0,18.0,32.0,76.0,3.0,5.76,12.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IZAFIA,3.3489,33.3792,55.998,94.7208,676.0,1092.0,1872.0,2288.0,12.0,20.0,108.0,240.0,264.0,1.5625,5.625,11.55,15.05,355.6679,848.0784,1741.1168,2291.9704,2040.0,5376.0,9806.0,12392.0,55.0,128.0,254.0,348.0,382.0,1076.0,1926.0,2508.0,23.1247,65.612,122.451,162.0948,-7.26,-8.64,-15.16,114.0,240.0,432.0,18.0,32.0,76.0,3.0,5.76,12.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IZAFOG,3.3489,33.3792,55.998,94.7208,676.0,1092.0,1872.0,2288.0,12.0,20.0,108.0,240.0,264.0,1.5625,5.625,11.55,15.05,355.6679,848.0784,1741.1168,2291.9704,2040.0,5376.0,9806.0,12392.0,55.0,128.0,254.0,348.0,382.0,1076.0,1926.0,2508.0,23.1247,65.612,122.451,162.0948,-7.26,-8.64,-15.16,114.0,240.0,432.0,18.0,32.0,76.0,3.0,5.76,12.96,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IZAFOG01,3.3489,33.3792,55.998,94.7208,676.0,1092.0,1872.0,2288.0,12.0,20.0,108.0,240.0,264.0,1.5625,5.625,11.55,15.05,355.6679,848.0784,1741.1168,2291.9704,2040.0,5376.0,9806.0,12392.0,55.0,128.0,254.0,348.0,382.0,1076.0,1926.0,2508.0,23.1247,65.612,122.451,162.0948,-7.26,-8.64,-15.16,114.0,240.0,432.0,18.0,32.0,76.0,3.0,5.76,12.96,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IZAGAT,3.3489,33.3792,55.998,94.7208,676.0,1092.0,1872.0,2288.0,12.0,20.0,108.0,240.0,264.0,1.5625,5.625,11.55,15.05,355.6679,848.0784,1741.1168,2291.9704,2040.0,5376.0,9806.0,12392.0,55.0,128.0,254.0,348.0,382.0,1076.0,1926.0,2508.0,23.1247,65.612,122.451,162.0948,-7.26,-8.64,-15.16,114.0,240.0,432.0,18.0,32.0,76.0,3.0,5.76,12.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IZAGAT02,3.3489,33.3792,55.998,94.7208,676.0,1092.0,1872.0,2288.0,12.0,20.0,108.0,240.0,264.0,1.5625,5.625,11.55,15.05,355.6679,848.0784,1741.1168,2291.9704,2040.0,5376.0,9806.0,12392.0,55.0,128.0,254.0,348.0,382.0,1076.0,1926.0,2508.0,23.1247,65.612,122.451,162.0948,-7.26,-8.64,-15.16,114.0,240.0,432.0,18.0,32.0,76.0,3.0,5.76,12.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAFBOI01,3.3489,33.3792,59.5848,74.664,676.0,1092.0,1976.0,2496.0,12.0,16.0,108.0,216.0,312.0,1.5625,5.625,11.45,15.4,386.4681,928.1312,1773.9024,2403.1784,2152.0,5696.0,10462.0,13748.0,61.0,140.0,262.0,348.0,402.0,1104.0,1966.0,2704.0,25.8277,71.498,128.5078,174.1356,-7.26,-10.6,-11.52,114.0,236.0,320.0,18.0,36.0,44.0,3.0,5.84,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAFBOI03,3.3489,33.3792,59.5848,74.664,676.0,1092.0,1976.0,2496.0,12.0,16.0,108.0,216.0,312.0,1.5625,5.625,11.45,15.4,386.4681,928.1312,1773.9024,2403.1784,2152.0,5696.0,10462.0,13748.0,61.0,140.0,262.0,348.0,402.0,1104.0,1966.0,2704.0,25.8277,71.498,128.5078,174.1356,-7.26,-10.6,-11.52,114.0,236.0,320.0,18.0,36.0,44.0,3.0,5.84,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAFBUO01,3.3489,33.3792,59.5848,74.664,676.0,1092.0,1976.0,2496.0,12.0,16.0,108.0,216.0,312.0,1.5625,5.625,11.45,15.4,386.4681,928.1312,1773.9024,2403.1784,2152.0,5696.0,10462.0,13748.0,61.0,140.0,262.0,348.0,402.0,1104.0,1966.0,2704.0,25.8277,71.498,128.5078,174.1356,-7.26,-10.6,-11.52,114.0,236.0,320.0,18.0,36.0,44.0,3.0,5.84,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAFBUO03,3.3489,33.3792,59.5848,74.664,676.0,1092.0,1976.0,2496.0,12.0,16.0,108.0,216.0,312.0,1.5625,5.625,11.45,15.4,386.4681,928.1312,1773.9024,2403.1784,2152.0,5696.0,10462.0,13748.0,61.0,140.0,262.0,348.0,402.0,1104.0,1966.0,2704.0,25.8277,71.498,128.5078,174.1356,-7.26,-10.6,-11.52,114.0,236.0,320.0,18.0,36.0,44.0,3.0,5.84,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAFCEZ,3.3489,33.3792,59.5848,72.102,676.0,1092.0,1976.0,1976.0,12.0,16.0,108.0,216.0,240.0,1.5625,5.625,11.45,13.4,321.7381,786.3512,1507.4504,2081.0904,2000.0,5312.0,9774.0,11836.0,49.0,116.0,214.0,300.0,330.0,936.0,1726.0,2248.0,22.3609,62.1964,113.5206,150.59,-7.26,-10.6,-10.12,114.0,236.0,340.0,18.0,36.0,56.0,3.0,5.84,9.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JAFCEZ01,3.3489,33.3792,59.5848,72.102,676.0,1092.0,1976.0,1976.0,12.0,16.0,108.0,216.0,240.0,1.5625,5.625,11.45,13.4,321.7381,786.3512,1507.4504,2081.0904,2000.0,5312.0,9774.0,11836.0,49.0,116.0,214.0,300.0,330.0,936.0,1726.0,2248.0,22.3609,62.1964,113.5206,150.59,-7.26,-10.6,-10.12,114.0,236.0,340.0,18.0,36.0,56.0,3.0,5.84,9.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JANSAS,3.3489,33.3792,61.3782,90.9144,676.0,1092.0,2028.0,2340.0,12.0,18.0,108.0,180.0,216.0,1.5625,5.625,11.4,14.025,613.5273,1373.148,2478.162,3252.4668,2764.0,6900.0,11214.0,13788.0,97.0,204.0,378.0,504.0,582.0,1524.0,2238.0,2604.0,35.8633,93.87,154.1778,195.0432,-7.26,-11.58,-16.74,114.0,234.0,378.0,18.0,42.0,72.0,3.0,5.88,11.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JANSAS06,3.3489,33.3792,61.3782,90.9144,676.0,1092.0,2028.0,2340.0,12.0,18.0,108.0,180.0,216.0,1.5625,5.625,11.4,14.025,613.5273,1373.148,2478.162,3252.4668,2764.0,6900.0,11214.0,13788.0,97.0,204.0,378.0,504.0,582.0,1524.0,2238.0,2604.0,35.8633,93.87,154.1778,195.0432,-7.26,-11.58,-16.74,114.0,234.0,378.0,18.0,42.0,72.0,3.0,5.88,11.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAQQIB,3.3489,33.3792,64.6905,95.8554,676.0,1092.0,2054.0,1508.0,14.0,23.0,120.0,282.0,186.0,1.5625,5.625,12.975,13.45,310.0024,733.1894,1537.7044,2478.4768,1935.0,4706.0,8854.0,10526.0,52.0,116.0,238.0,398.0,354.0,1052.0,2050.0,2828.0,20.6655,57.4814,111.0976,168.3816,-7.26,-9.73,-10.29,114.0,285.0,540.0,16.0,37.0,107.0,3.0,7.12,17.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAQVIG,3.3489,33.3792,55.998,75.6888,676.0,1092.0,1872.0,2080.0,12.0,16.0,108.0,216.0,228.0,1.5625,5.625,11.55,13.3,338.9449,818.1608,1537.5528,2137.0,2048.0,5384.0,9630.0,12180.0,53.0,124.0,226.0,324.0,350.0,984.0,1778.0,2360.0,23.8813,65.9228,118.7386,160.5788,-7.26,-8.64,-12.08,114.0,240.0,336.0,18.0,36.0,58.0,3.0,5.76,9.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JAQVOM,3.3489,33.3792,55.998,75.6888,676.0,1092.0,1872.0,2080.0,12.0,16.0,108.0,216.0,228.0,1.5625,5.625,11.55,13.3,371.3099,889.7368,1683.7148,2295.482,2124.0,5596.0,9986.0,12616.0,59.0,136.0,250.0,348.0,386.0,1068.0,1886.0,2504.0,25.6147,70.5416,126.1434,170.3516,-7.26,-8.64,-12.08,114.0,240.0,336.0,18.0,36.0,58.0,3.0,5.76,9.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAQVUS,3.3489,33.3792,55.998,76.9698,676.0,1092.0,1872.0,2340.0,12.0,16.0,108.0,216.0,264.0,1.5625,5.625,11.55,14.3,371.3099,889.0508,1671.4648,2310.98,2124.0,5576.0,9994.0,13148.0,59.0,136.0,250.0,348.0,386.0,1068.0,1898.0,2576.0,25.6147,70.5736,126.2002,172.2628,-7.26,-8.64,-12.78,114.0,240.0,326.0,18.0,36.0,52.0,3.0,5.76,8.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JAQWAZ,3.3489,33.3792,55.998,76.9698,676.0,1092.0,1872.0,2340.0,12.0,16.0,108.0,216.0,264.0,1.5625,5.625,11.55,14.3,403.6749,960.6268,1817.6268,2469.952,2200.0,5788.0,10350.0,13684.0,65.0,148.0,274.0,372.0,422.0,1152.0,2006.0,2756.0,27.3481,75.1924,133.605,182.6756,-7.26,-8.64,-12.78,114.0,240.0,326.0,18.0,36.0,52.0,3.0,5.76,8.56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JIQDAP,3.3489,33.3792,58.6881,90.3105,676.0,1092.0,1950.0,1716.0,12.0,21.0,108.0,234.0,252.0,1.5625,5.625,11.475,14.2125,328.9699,786.576,1564.6962,2305.2576,1838.0,4896.0,8880.0,10860.0,53.0,120.0,234.0,354.0,354.0,1002.0,1806.0,2544.0,21.1453,59.8104,110.457,157.1982,-7.26,-10.11,-10.92,114.0,237.0,480.0,18.0,33.0,84.0,3.0,5.82,14.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JIQDET,3.3489,33.3792,58.6881,90.3105,676.0,1092.0,1950.0,1716.0,12.0,21.0,108.0,234.0,252.0,1.5625,5.625,11.475,14.2125,328.9699,786.576,1564.6962,2305.2576,1838.0,4896.0,8880.0,10860.0,53.0,120.0,234.0,354.0,354.0,1002.0,1806.0,2544.0,21.1453,59.8104,110.457,157.1982,-7.26,-10.11,-10.92,114.0,237.0,480.0,18.0,33.0,84.0,3.0,5.82,14.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JIQDET04,3.3489,33.3792,58.6881,90.3105,676.0,1092.0,1950.0,1716.0,12.0,21.0,108.0,234.0,252.0,1.5625,5.625,11.475,14.2125,328.9699,786.576,1564.6962,2305.2576,1838.0,4896.0,8880.0,10860.0,53.0,120.0,234.0,354.0,354.0,1002.0,1806.0,2544.0,21.1453,59.8104,110.457,157.1982,-7.26,-10.11,-10.92,114.0,237.0,480.0,18.0,33.0,84.0,3.0,5.82,14.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JOJQEE,3.3489,33.3792,55.998,73.383,676.0,1092.0,1872.0,2236.0,12.0,16.0,108.0,216.0,264.0,1.5625,5.625,11.55,14.4,593.8535,1407.4464,2497.714,3545.518,2952.0,7680.0,13018.0,16788.0,99.0,224.0,390.0,564.0,614.0,1668.0,2814.0,3724.0,42.1563,113.1672,191.6662,257.8092,-7.26,-8.64,-10.82,114.0,240.0,330.0,18.0,36.0,52.0,3.0,5.76,8.48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JUVGUC,3.3489,33.3792,61.3782,90.9144,676.0,1092.0,2028.0,2340.0,12.0,18.0,108.0,180.0,216.0,1.5625,5.625,11.4,14.025,613.5273,1373.148,2478.162,3252.4668,2764.0,6900.0,11214.0,13788.0,97.0,204.0,378.0,504.0,582.0,1524.0,2238.0,2604.0,35.8633,93.87,154.1778,195.0432,-7.26,-11.58,-16.74,114.0,234.0,378.0,18.0,42.0,72.0,3.0,5.88,11.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JUVHEN,3.3489,33.3792,61.3782,90.9144,676.0,1092.0,2028.0,2340.0,12.0,18.0,108.0,180.0,216.0,1.5625,5.625,11.4,14.025,419.3373,947.808,1665.324,2058.0528,2308.0,5748.0,9690.0,11856.0,61.0,132.0,234.0,288.0,366.0,948.0,1482.0,1848.0,25.4629,65.9652,109.4082,140.6352,-7.26,-11.58,-16.74,114.0,234.0,378.0,18.0,42.0,72.0,3.0,5.88,11.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JUVHIR01,3.3489,33.3792,61.3782,90.9144,676.0,1092.0,2028.0,2340.0,12.0,18.0,108.0,180.0,216.0,1.5625,5.625,11.4,14.025,419.3373,947.808,1665.324,2058.0528,2308.0,5748.0,9690.0,11856.0,61.0,132.0,234.0,288.0,366.0,948.0,1482.0,1848.0,25.4629,65.9652,109.4082,140.6352,-7.26,-11.58,-16.74,114.0,234.0,378.0,18.0,42.0,72.0,3.0,5.88,11.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JUVHIR03,3.3489,33.3792,61.3782,90.9144,676.0,1092.0,2028.0,2340.0,12.0,18.0,108.0,180.0,216.0,1.5625,5.625,11.4,14.025,419.3373,947.808,1665.324,2058.0528,2308.0,5748.0,9690.0,11856.0,61.0,132.0,234.0,288.0,366.0,948.0,1482.0,1848.0,25.4629,65.9652,109.4082,140.6352,-7.26,-11.58,-16.74,114.0,234.0,378.0,18.0,42.0,72.0,3.0,5.88,11.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KABYER,3.3489,33.3792,55.998,80.154,676.0,1092.0,1872.0,2028.0,12.0,18.0,108.0,216.0,252.0,1.5625,5.625,11.55,14.325,467.1285,1085.8914,2007.582,2788.047,2302.0,6000.0,10446.0,13884.0,79.0,174.0,318.0,438.0,492.0,1314.0,2214.0,3114.0,31.2103,84.7542,146.1774,205.6974,-7.26,-8.64,-10.86,114.0,240.0,390.0,18.0,36.0,66.0,3.0,5.76,11.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
